date,route,time,day,location,incident,min_delay,min_gap,direction,vehicle
2024-05-30,95,2024-09-27T20:30:00Z,Thursday,ELLESMERE AND MORNINGS,Operations - Operator,10,20,W,3431
2024-05-30,960,2024-09-27T20:31:00Z,Thursday,YONGE AND STEELES,Diversion,30,42,W,3460
2024-05-30,60,2024-09-27T20:34:00Z,Thursday,YONGE AND STEELES,Diversion,30,42,W,3482
2024-05-30,54,2024-09-27T20:36:00Z,Thursday,LAWRENCE AND THE DONWA,Mechanical,15,30,E,8662
2024-05-30,35,2024-09-27T21:13:00Z,Thursday,JANE STATION,Cleaning - Unsanitary,8,16,E,1115
2024-05-30,29,2024-09-27T21:15:00Z,Thursday,DUFFERIN AND BILLY BIS,Cleaning - Unsanitary,8,16,S,9449
2024-05-30,26,2024-09-27T21:16:00Z,Thursday,DUPONT STATION,Operations - Operator,21,42,W,8216
2024-05-30,165,2024-09-27T21:39:00Z,Thursday,WILSON AND JANE,Mechanical,10,20,E,8954
2024-05-30,85,2024-09-27T21:40:00Z,Thursday,SHEPPARD AND MASSIE,Security,18,37,E,1220
2024-05-30,37,2024-09-27T21:52:00Z,Thursday,STEELES AND ISLINGTON,Operations - Operator,20,40,N,8789
2024-05-30,59,2024-09-27T21:53:00Z,Thursday,DUFFERIN AND GLENCAIRN,Security,25,50,N,7052
2024-05-30,24,2024-09-27T21:55:00Z,Thursday,VICTORIA PARK STATION,Operations - Operator,8,16,S,8601
2024-05-30,85,2024-09-27T22:00:00Z,Thursday,DON MILLS STATION,Mechanical,20,40,W,3478
2024-05-30,41,2024-09-27T22:11:00Z,Thursday,KEELE AND SHEPPARD,Emergency Services,10,20,N,7232
2024-05-30,129,2024-09-27T22:13:00Z,Thursday,KENNEDY STATION,Security,10,20,W,3152
2024-05-30,43,2024-09-27T22:30:00Z,Thursday,STEELES AND SILVER STA,Security,10,20,N,3131
2024-05-30,32,2024-09-27T22:37:00Z,Thursday,EGLINTON STATION,General Delay,0,0,E,7280
2024-05-30,126,2024-09-27T22:48:00Z,Thursday,ST CLAIR WEST STATION,Operations - Operator,8,16,N,3511
2024-05-30,17,2024-09-27T23:22:00Z,Thursday,BAMBURGH CIRCLE AND WA,Operations - Operator,25,50,W,3161
2024-05-30,105,2024-09-27T23:30:00Z,Thursday,DUFFERIN AND SUPERTEST,Security,30,60,S,7098
2024-05-30,96,2024-09-27T23:39:00Z,Thursday,WILSON STATION,Utilized Off Route,20,40,E,3596
2024-05-30,129,2024-09-27T23:39:00Z,Thursday,MCCOWAN AND DENISON,Security,10,20,N,3103
2024-05-30,129,2024-09-27T00:02:00Z,Thursday,MCCOWAN AND STEELES,Utilized Off Route,10,20,S,3136
2024-05-30,95,2024-09-27T00:25:00Z,Thursday,ELLESMERE AND MONDEO,Utilized Off Route,5,10,E,3491
2024-05-30,63,2024-09-27T00:30:00Z,Thursday,EGLINTON WEST STATION,Mechanical,10,20,N,8351
2024-05-30,102,2024-09-27T00:35:00Z,Thursday,MARKHAM AND STEELES,Operations - Operator,10,20,N,1250
2024-05-30,165,2024-09-27T00:37:00Z,Thursday,WESTON AND ORMONT,Security,10,20,N,8907
2024-05-30,95,2024-09-27T00:58:00Z,Thursday,ELLESMERE AND WYE VALL,Utilized Off Route,18,32,E,3491
2024-05-30,85,2024-09-27T01:04:00Z,Thursday,SHEPPARD AND BRIMLEY,Investigation,0,0,E,1261
2024-05-30,85,2024-09-27T01:12:00Z,Thursday,SHEPPARD AND YONGE,Collision - TTC,0,0,E,1679
2024-05-30,85,2024-09-27T01:14:00Z,Thursday,SHEPPARD AND LAPSLEY,Utilized Off Route,21,41,E,3469
2024-05-30,302,2024-09-27T01:18:00Z,Thursday,MARKHAM AND BLAKEMANOR,Operations - Operator,30,60,S,3416
2024-05-30,47,2024-09-27T01:37:00Z,Thursday,LANSDOWNE AND DAVENPOR,Vision,8,8,S,7103
2024-05-31,312,2024-09-27T02:01:00Z,Friday,EARLSCOURT LOOP,Operations - Operator,30,60,W,8352
2024-05-31,300,2024-09-27T02:27:00Z,Friday,BLOOR AND CHURCH,Mechanical,17,34,E,3367
2024-05-31,320,2024-09-27T02:47:00Z,Friday,YONGE AND FAIRLAWN,Mechanical,5,10,S,8773
2024-05-31,36,2024-09-27T04:26:00Z,Friday,FINCH AND TALBOT,Mechanical,20,40,W,9104
2024-05-31,7,2024-09-27T05:51:00Z,Friday,STEELES LOOP (EAST SID,Security,0,0,N,9004
2024-05-31,939,2024-09-27T05:58:00Z,Friday,FINCH AND VICTORIA PAR,Mechanical,7,8,W,3148
2024-05-31,130,2024-09-27T06:39:00Z,Friday,45 IRONSIDE CRESENT,Mechanical,22,44,E,1236
2024-05-31,35,2024-09-27T07:06:00Z,Friday,HULMAR AND BLOOMINGTON,Mechanical,2,8,S,1086
2024-05-31,17,2024-09-27T07:28:00Z,Friday,BIRCHMOUNT AND STEELES,Mechanical,10,20,S,3302
2024-05-31,39,2024-09-27T07:33:00Z,Friday,FINCH STATION,Utilized Off Route,17,34,N,3276
2024-05-31,53,2024-09-27T07:35:00Z,Friday,FINCH STATION,Utilized Off Route,7,13,N,3306
2024-05-31,984,2024-09-27T07:37:00Z,Friday,4578 YONGE STREET,Utilized Off Route,11,21,S,8884
2024-05-31,925,2024-09-27T07:38:00Z,Friday,DON MILLS STATION,Utilized Off Route,9,19,W,8653
2024-05-31,54,2024-09-27T07:38:00Z,Friday,EGLINTON STATION,Utilized Off Route,5,10,S,8841
2024-05-31,60,2024-09-27T07:39:00Z,Friday,FINCH STATION,Utilized Off Route,7,13,N,3513
2024-05-31,122,2024-09-27T07:41:00Z,Friday,FENSIDE AND YORK MILLS,Diversion,108,109,W,1218
2024-05-31,939,2024-09-27T07:43:00Z,Friday,FINCH AND BAYVIEW,Utilized Off Route,7,15,W,3227
2024-05-31,63,2024-09-27T07:43:00Z,Friday,EGLINTON WEST STATION,Utilized Off Route,5,10,S,7121
2024-05-31,85,2024-09-27T07:44:00Z,Friday,DON MILLS STATION,Utilized Off Route,16,32,N,1213
2024-05-31,952,2024-09-27T07:45:00Z,Friday,EGLINTON STATION,Utilized Off Route,10,20,N,1334
2024-05-31,12,2024-09-27T07:49:00Z,Friday,MILITARY TRAIL AND MOR,Mechanical,24,48,W,8500
2024-05-31,95,2024-09-27T07:49:00Z,Friday,ELLESMERE AND BRIMLEY,Mechanical,10,20,E,1220
2024-05-31,84,2024-09-27T07:53:00Z,Friday,10 HARLANDALE,Utilized Off Route,8,17,S,3601
2024-05-31,98,2024-09-27T07:55:00Z,Friday,SHEPPARD STATION,Utilized Off Route,20,40,W,8354
2024-05-31,36,2024-09-27T07:56:00Z,Friday,FINCH STATION,Utilized Off Route,6,11,W,9115
2024-05-31,984,2024-09-27T07:57:00Z,Friday,SHEPPARD AND BATHURST,Utilized Off Route,10,20,S,8951
2024-05-31,984,2024-09-27T07:57:00Z,Friday,SHEPPARD AND BATHURST,Utilized Off Route,10,20,S,8907
2024-05-31,122,2024-09-27T08:14:00Z,Friday,YORK MILLS STATION,Utilized Off Route,12,24,W,3474
2024-05-31,7,2024-09-27T08:14:00Z,Friday,BATHURST AND LAWRENCE,Utilized Off Route,10,20,N,8370
2024-05-31,36,2024-09-27T08:17:00Z,Friday,HUMBERWOOD AND HULLRIC,Mechanical,6,11,E,9072
2024-05-31,939,2024-09-27T08:22:00Z,Friday,FINCH STATION,Utilized Off Route,8,23,S,3176
2024-05-31,25,2024-09-27T08:24:00Z,Friday,BROADVIEW STATION,Vision,7,14,S,8795
2024-05-31,32,2024-09-27T08:25:00Z,Friday,EGLINTON WEST STATION,Utilized Off Route,8,16,S,7268
2024-05-31,32,2024-09-27T08:25:00Z,Friday,EGLINTON WEST STATION,Utilized Off Route,8,16,S,7268
2024-05-31,76,2024-09-27T08:28:00Z,Friday,LAKESHORE AND MIMICO,Mechanical,10,20,N,8158
2024-05-31,169,2024-09-27T08:41:00Z,Friday,VICTORIA PARK AND SHEP,Mechanical,30,60,W,1579
2024-05-31,63,2024-09-27T08:54:00Z,Friday,OSSINGONT AND HEPBOURN,Emergency Services,5,10,S,8348
2024-05-31,53,2024-09-27T08:57:00Z,Friday,FINCH STATION,Utilized Off Route,7,13,N,3306
2024-05-31,30,2024-09-27T09:10:00Z,Friday,HIGH PARK STATION,Operations - Operator,25,50,N,3325
2024-05-31,102,2024-09-27T09:22:00Z,Friday,MARKHAM RD AND GREENHO,Investigation,10,20,N,3420
2024-05-31,84,2024-09-27T09:35:00Z,Friday,SHEPPARD AND BEECROFT,Utilized Off Route,20,40,S,8846
2024-05-31,17,2024-09-27T09:42:00Z,Friday,BIRCHMOUNT AND MCNICOL,Operations - Operator,19,19,S,3110
2024-05-31,45,2024-09-27T09:49:00Z,Friday,KIPLING STATION,Operations - Operator,19,39,N,7223
2024-05-31,105,2024-09-27T09:49:00Z,Friday,STEELES AND DUFFERIN,Security,12,24,S,8337
2024-05-31,63,2024-09-27T09:54:00Z,Friday,EGLINTON WEST STATION,Mechanical,10,20,S,7103
2024-05-31,995,2024-09-27T09:56:00Z,Friday,YORK MILLS STATION,Mechanical,10,20,W,1248
2024-05-31,42,2024-09-27T10:01:00Z,Friday,CUMMER AND YONGE,Utilized Off Route,9,18,N,3113
2024-05-31,53,2024-09-27T10:02:00Z,Friday,FINCH STATION,Utilized Off Route,7,13,N,3194
2024-05-31,52,2024-09-27T10:11:00Z,Friday,EGLINTON STATION,Utilized Off Route,10,20,N,1363
2024-05-31,53,2024-09-27T10:13:00Z,Friday,WOODBINE AND STEELES,Operations - Operator,7,20,E,9209
2024-05-31,133,2024-09-27T10:14:00Z,Friday,TRITON AND BOROUGH,Mechanical,11,22,S,3450
2024-05-31,47,2024-09-27T10:21:00Z,Friday,LANSDOWNE STATION,Operations - Operator,19,39,S,7017
2024-05-31,24,2024-09-27T10:23:00Z,Friday,VICTORIA PARK AND IVOR,Security,7,14,N,8440
2024-05-31,52,2024-09-27T10:23:00Z,Friday,LAWRENCE AND CULFORD,Mechanical,10,20,W,1369
2024-05-31,12,2024-09-27T10:25:00Z,Friday,MILITARY TRAIL AND MOR,Mechanical,24,48,N,8500
2024-05-31,941,2024-09-27T10:28:00Z,Friday,KEELE STATION,Mechanical,15,30,W,9042
2024-05-31,52,2024-09-27T10:28:00Z,Friday,LAWRENCE AND PINE,Mechanical,20,40,E,1363
2024-05-31,927,2024-09-27T10:30:00Z,Friday,KIPLING STATION,Emergency Services,10,20,N,3627
2024-05-31,954,2024-09-27T10:31:00Z,Friday,KENNEDY STATION,Utilized Off Route,9,18,S,8823
2024-05-31,161,2024-09-27T10:46:00Z,Friday,OLD WESTON AND BICKNEL,Security,0,0,W,7321
2024-05-31,29,2024-09-27T10:58:00Z,Friday,DUFFERIN AND ROGERS,Security,8,16,S,9136
2024-05-31,47,2024-09-27T11:14:00Z,Friday,LANSDOWNE,General Delay,17,34,W,7123
2024-05-31,95,2024-09-27T11:24:00Z,Friday,YORK MILLS AND FENSIDE,Emergency Services,10,20,E,1234
2024-05-31,38,2024-09-27T11:26:00Z,Friday,KENNEDY STATION,Vision,12,24,N,3472
2024-05-31,46,2024-09-27T11:29:00Z,Friday,KIPLING STATION,Mechanical,19,38,N,8318
2024-05-31,29,2024-09-27T11:30:00Z,Friday,DUFFERIN AND LAWRENCE,General Delay,0,0,N,9149
2024-05-31,929,2024-09-27T11:30:00Z,Friday,DUFFERIN GATE LOOP,General Delay,0,0,N,9143
2024-05-31,102,2024-09-27T11:35:00Z,Friday,MORNINGSIDE AND PASSMO,Mechanical,10,20,N,3402
2024-05-31,7,2024-09-27T11:37:00Z,Friday,BATHURST AND CODSELL,Mechanical,10,20,S,9005
2024-05-31,32,2024-09-27T11:44:00Z,Friday,CALEDONIA AND EGLINTON,Cleaning - Unsanitary,24,48,W,7312
2024-05-31,54,2024-09-27T11:44:00Z,Friday,LAWRENCE AND MCCOWAN,Emergency Services,5,10,W,8771
2024-05-31,61,2024-09-27T12:16:00Z,Friday,EGLINTON STATION,Mechanical,20,40,N,7034
2024-05-31,36,2024-09-27T12:19:00Z,Friday,FINCH AND SENTINAL,Mechanical,6,12,W,9102
2024-05-31,95,2024-09-27T12:20:00Z,Friday,ELLESMERE AND MCCOWAN,Collision - TTC,10,20,W,3464
2024-05-31,85,2024-09-27T12:36:00Z,Friday,SHEPPARD AND BIRCHMOUN,Security,27,54,E,3444
2024-05-31,26,2024-09-27T12:43:00Z,Friday,DUPONT AND BATHRUST,Collision - TTC,30,60,W,8135
2024-05-31,161,2024-09-27T13:00:00Z,Friday,OSSINGTON STATION,General Delay,0,0,E,7321
2024-05-31,32,2024-09-27T13:03:00Z,Friday,TRETHEWEY AND BLACK CR,General Delay,0,0,W,7224
2024-05-31,9,2024-09-27T13:15:00Z,Friday,BELLAMY AND ELLESMERE,Security,28,56,N,8585
2024-05-31,79,2024-09-27T13:20:00Z,Friday,RUNNYMEDE STATION,General Delay,20,40,N,7237
2024-05-31,36,2024-09-27T13:30:00Z,Friday,FINCH AND ARROW,Mechanical,6,12,E,9100
2024-05-31,43,2024-09-27T13:30:00Z,Friday,EGLINTON AND KENNEDY,Mechanical,20,40,N,3101
2024-05-31,112,2024-09-27T13:35:00Z,Friday,RENFORTH AND CARLINGVI,Mechanical,24,48,E,8164
2024-05-31,70,2024-09-27T13:40:00Z,Friday,VICTORIA PARK AND EGLI,General Delay,0,0,N,8446
2024-05-31,36,2024-09-27T13:43:00Z,Friday,HUMBERWOOD LOOP,Mechanical,6,12,E,9131
2024-05-31,131,2024-09-27T13:45:00Z,Friday,MIDLAND AND LAWRENCE,Investigation,10,20,S,1254
2024-05-31,48,2024-09-27T13:48:00Z,Friday,RATHBURN AND THE EAST,Security,25,50,W,8308
2024-05-31,45,2024-09-27T13:51:00Z,Friday,KIPLING STATION,General Delay,20,36,N,7231
2024-05-31,29,2024-09-27T13:52:00Z,Friday,DUFFERIN AND LAWRENCE,Mechanical,8,16,N,9038
2024-05-31,37,2024-09-27T13:53:00Z,Friday,BLOOR AND ISLINGTON,Mechanical,10,20,E,8072
2024-05-31,168,2024-09-27T13:56:00Z,Friday,ST CLAIR AND OLD WESTO,General Delay,0,0,E,7267
2024-05-31,129,2024-09-27T13:57:00Z,Friday,MCCOWAN AND MCNICOLL,Diversion,89,109,N,3104
2024-05-31,42,2024-09-27T13:59:00Z,Friday,MCCOWAN AND MCNICOLL,Diversion,86,96,E,3271
2024-05-31,985,2024-09-27T14:02:00Z,Friday,TRITON AND BOROUGH,Mechanical,12,24,W,9048
2024-05-31,91,2024-09-27T14:10:00Z,Friday,CARNFORTH AND LAWRENCE,General Delay,0,0,N,8801
2024-05-31,63,2024-09-27T14:14:00Z,Friday,EGLINTON WEST STATION,General Delay,0,0,S,8380
2024-05-31,61,2024-09-27T14:14:00Z,Friday,AVEUNE RD AND LAWRENCE,General Delay,0,0,S,7020
2024-05-31,45,2024-09-27T14:16:00Z,Friday,KIPLING AND THE WESTWA,General Delay,0,0,S,7310
2024-05-31,14,2024-09-27T14:22:00Z,Friday,DAVISVILLE STATION,General Delay,22,44,E,3738
2024-05-31,89,2024-09-27T14:28:00Z,Friday,WESTON RD AND LAWRENCE,General Delay,0,0,N,0
2024-05-31,47,2024-09-27T14:34:00Z,Friday,LANSDOWNE,Utilized Off Route,11,34,N,7123
2024-05-31,41,2024-09-27T14:36:00Z,Friday,KEELE STATION,Utilized Off Route,8,18,S,7227
2024-05-31,63,2024-09-27T14:37:00Z,Friday,ST CLAIR AND OAKWOOD,Utilized Off Route,7,14,S,8380
2024-05-31,94,2024-09-27T14:38:00Z,Friday,WELLESLEY AND SHERBOUR,Utilized Off Route,10,20,W,8579
2024-05-31,97,2024-09-27T14:39:00Z,Friday,YONGE AND BLOOR,General Delay,0,0,S,7100
2024-05-31,29,2024-09-27T14:41:00Z,Friday,DUFFERIN AND BILLY BIS,Emergency Services,8,16,N,9041
2024-05-31,121,2024-09-27T14:46:00Z,Friday,ST MATHEWS AND GERRARD,Mechanical,20,40,S,8447
2024-05-31,84,2024-09-27T14:48:00Z,Friday,SHEPPARD AND RIVALDA,Emergency Services,7,15,E,1374
2024-05-31,100,2024-09-27T14:54:00Z,Friday,GERVAIS AND EGLINTON,General Delay,0,0,N,8838
2024-05-31,114,2024-09-27T14:54:00Z,Friday,BAY AND QUEENS QUAY,General Delay,0,0,N,8582
2024-05-31,110,2024-09-27T14:58:00Z,Friday,EVANS AND ISLINGTON,Mechanical,13,27,N,8092
2024-05-31,79,2024-09-27T14:58:00Z,Friday,PINE AND LAWRENCE,Operations - Operator,20,45,N,1117
2024-05-31,102,2024-09-27T15:08:00Z,Friday,MARKHAM AND FINCH,Collision - TTC,10,20,S,3425
2024-05-31,929,2024-09-27T15:10:00Z,Friday,DUFFERIN AND SPRINGHUR,Collision - TTC,8,16,N,9143
2024-05-31,70,2024-09-27T15:20:00Z,Friday,COXWELL AND O'CONNOR,Collision - TTC,0,0,S,8493
2024-05-31,96,2024-09-27T15:28:00Z,Friday,HUMBERLINE AND FINCH,Emergency Services,15,35,S,3615
2024-05-31,32,2024-09-27T15:29:00Z,Friday,ISLINGTON AND EGLINTON,Cleaning - Unsanitary,5,10,E,3743
2024-05-31,35,2024-09-27T15:36:00Z,Friday,LAWRENCE AND JANE,Cleaning - Unsanitary,12,24,N,7303
2024-05-31,35,2024-09-27T15:36:00Z,Friday,JANE AND TRETHEWEY,Mechanical,12,24,N,1129
2024-05-31,70,2024-09-27T15:37:00Z,Friday,COXWELL STATION,Collision - TTC,8,16,E,8491
2024-05-31,52,2024-09-27T15:43:00Z,Friday,LAWRENCE AND AVENUE,Mechanical,9,18,W,1394
2024-05-31,42,2024-09-27T15:45:00Z,Friday,MCNICOLL AND DON MILLS,Mechanical,12,24,E,3271
2024-05-31,96,2024-09-27T15:51:00Z,Friday,STEELES AND GAUDAUR RD,General Delay,0,0,W,0
2024-05-31,31,2024-09-27T15:52:00Z,Friday,EASTERN AND LOWER COXW,Diversion,623,643,W,8613
2024-05-31,97,2024-09-27T15:54:00Z,Friday,ST CLAIR STATION,Cleaning - Unsanitary,60,120,W,3500
2024-05-31,925,2024-09-27T15:54:00Z,Friday,DON MILLS AND GREENE,General Delay,0,0,S,8754
2024-05-31,35,2024-09-27T15:56:00Z,Friday,JANE AND TRETHEWEY,Collision - TTC,12,24,N,1354
2024-05-31,43,2024-09-27T16:00:00Z,Friday,KENNEDY STATION,General Delay,0,0,N,3238
2024-05-31,952,2024-09-27T16:00:00Z,Friday,DIXON AND ISLINGTON,General Delay,0,0,W,3704
2024-05-31,52,2024-09-27T16:14:00Z,Friday,DIXON RD AND CELESTINE,General Delay,0,0,W,1349
2024-05-31,31,2024-09-27T16:17:00Z,Friday,LOWER COXWELL AND EAST,Security,12,24,S,8557
2024-05-31,109,2024-09-27T16:17:00Z,Friday,EGLINTON WEST STATION,General Delay,0,0,W,3477
2024-05-31,95,2024-09-27T16:23:00Z,Friday,ELLESMERE AND CALTHORP,Mechanical,10,20,W,3442
2024-05-31,95,2024-09-27T16:23:00Z,Friday,ELLESMERE AND MEADOWVA,Mechanical,10,20,W,3442
2024-05-31,935,2024-09-27T16:36:00Z,Friday,PIONEER VILLAGE STATIO,Mechanical,12,24,S,1121
2024-05-31,902,2024-09-27T16:36:00Z,Friday,WARDEN STATION,Security,12,24,W,9062
2024-05-31,35,2024-09-27T16:45:00Z,Friday,JANE AND EGLINTON,Cleaning - Unsanitary,12,24,S,1014
2024-05-31,40,2024-09-27T17:00:00Z,Friday,DUNDAS WEST STATION,Operations - Operator,15,30,W,8124
2024-05-31,33,2024-09-27T17:00:00Z,Friday,ST CLAIR WEST STATION,General Delay,0,0,W,3524
2024-05-31,34,2024-09-27T17:03:00Z,Friday,EGLINTON AND MT PLEASA,Emergency Services,8,16,W,8651
2024-05-31,112,2024-09-27T17:08:00Z,Friday,WEST MALL AND LEAVENWO,Mechanical,12,24,N,8157
2024-05-31,46,2024-09-27T17:09:00Z,Friday,KIPLING STATION,Operations - Operator,13,26,N,8183
2024-05-31,86,2024-09-27T17:10:00Z,Friday,TORONTO ZOO,Operations - Operator,18,36,N,3403
2024-05-31,924,2024-09-27T17:15:00Z,Friday,VICTORIA PARK STATION,Utilized Off Route,10,20,S,8594
2024-05-31,11,2024-09-27T17:15:00Z,Friday,DAVISVILLE STATION,Operations - Operator,19,38,E,8629
2024-05-31,924,2024-09-27T17:15:00Z,Friday,LAWRENCE AND VICTORIA,Utilized Off Route,10,20,S,8594
2024-05-31,63,2024-09-27T17:18:00Z,Friday,OSSINGTON AND DAVENPOR,Collision - TTC,7,14,S,8362
2024-05-31,126,2024-09-27T17:23:00Z,Friday,ST CLAIR WEST STATION,General Delay,0,0,W,3524
2024-05-31,19,2024-09-27T17:25:00Z,Friday,BAY AND KING,Diversion,28,40,N,0
2024-05-31,937,2024-09-27T17:31:00Z,Friday,ISLINGTON AND ELMHURST,Mechanical,10,20,S,8051
2024-05-31,54,2024-09-27T17:37:00Z,Friday,LAWRENCE AND WARDEN,Mechanical,11,22,W,8755
2024-05-31,63,2024-09-27T17:45:00Z,Friday,OSSINGTON AND DUNDAS,Operations - Operator,7,14,S,8348
2024-05-31,944,2024-09-27T17:58:00Z,Friday,KIPLING AND LAKESHORE,Mechanical,11,23,N,3354
2024-05-31,24,2024-09-27T18:00:00Z,Friday,VICTORIA PARK STATION,Mechanical,10,20,N,8522
2024-05-31,995,2024-09-27T18:04:00Z,Friday,YOK MILLS AND LESLIE,Collision - TTC,10,20,W,3423
2024-05-31,905,2024-09-27T18:05:00Z,Friday,EGLINTON AND KINGSTON,Mechanical,12,24,W,1576
2024-05-31,903,2024-09-27T18:11:00Z,Friday,TRITON AND BRIMLEY,Operations - Operator,16,33,S,9446
2024-05-31,89,2024-09-27T18:16:00Z,Friday,KEELE STATION,Mechanical,9,18,S,7046
2024-05-31,37,2024-09-27T18:17:00Z,Friday,ISLINGTON AND STEELES,Operations - Operator,30,60,S,3365
2024-05-31,63,2024-09-27T18:17:00Z,Friday,OSSINGTON STATION,Operations - Operator,7,14,E,7062
2024-05-31,47,2024-09-27T18:17:00Z,Friday,LANSDOWNE AND ST CLAIR,Mechanical,20,40,N,7074
2024-05-31,989,2024-09-27T18:39:00Z,Friday,KEELE AND ANNETTE,Collision - TTC,15,30,S,8340
2024-05-31,63,2024-09-27T18:40:00Z,Friday,STRACHAN AND CANNIFF,Collision - TTC,7,14,N,7036
2024-05-31,43,2024-09-27T18:43:00Z,Friday,KENNEDY AND HUNTINGWOO,Security,1,1,N,3149
2024-05-31,960,2024-09-27T18:53:00Z,Friday,SIGNAL HILL AND STEINW,Vision,10,20,E,7066
2024-05-31,999,2024-09-27T18:58:00Z,Friday,MILNER AND MCCOWAN,General Delay,0,0,S,1200
2024-05-31,11,2024-09-27T19:10:00Z,Friday,BAYVIEW AND DAVISVILLE,Diversion,37,49,S,8822
2024-05-31,96,2024-09-27T19:21:00Z,Friday,ALBION RD AND SHENDALE,Operations - Operator,20,40,E,8923
2024-05-31,12,2024-09-27T19:23:00Z,Friday,VICTORIA PARK STATION,General Delay,20,40,E,8511
2024-05-31,47,2024-09-27T19:26:00Z,Friday,LANSDOWNE AND WALLACE,Collision - TTC,20,40,N,7123
2024-05-31,63,2024-09-27T19:28:00Z,Friday,STRACHAN AND KING,Diversion,27,34,N,7036
2024-05-31,939,2024-09-27T19:33:00Z,Friday,FINCH AND WARDEN,Emergency Services,12,24,E,3230
2024-05-31,102,2024-09-27T19:34:00Z,Friday,ST CLAIR AND COTTON AV,Security,20,40,E,3467
2024-05-31,89,2024-09-27T19:45:00Z,Friday,WESTON AND ST PHILLIPS,Security,10,20,W,8386
2024-05-31,53,2024-09-27T20:05:00Z,Friday,STEELES AND MARKHAM,Emergency Services,15,30,E,9295
2024-05-31,929,2024-09-27T20:06:00Z,Friday,BLOOR AND DUFFERIN,Vision,8,16,N,9449
2024-05-31,133,2024-09-27T20:10:00Z,Friday,ELLESMERE AND MCCOWAN,Mechanical,10,20,N,1315
2024-05-31,32,2024-09-27T20:24:00Z,Friday,EGLINOTN AND KEELE,Mechanical,12,24,S,7261
2024-05-31,54,2024-09-27T20:30:00Z,Friday,KINGSTON AND DALE,Security,0,0,S,8678
2024-05-31,63,2024-09-27T20:34:00Z,Friday,LIBERTY AND ATLANTIC,Operations - Operator,7,14,N,8393
2024-05-31,24,2024-09-27T20:46:00Z,Friday,VICTORIA PARK AND ROWE,Security,8,16,S,8459
2024-05-31,41,2024-09-27T21:07:00Z,Friday,SENTINEL AND THE POND,General Delay,10,20,N,7301
2024-05-31,109,2024-09-27T21:10:00Z,Friday,MARLEE AND LIVINGSTONE,Investigation,53,106,S,7078
2024-05-31,34,2024-09-27T21:11:00Z,Friday,KENNEDY STATION,Mechanical,10,20,W,8807
2024-05-31,63,2024-09-27T21:22:00Z,Friday,EGLINTON WEST STATION,Utilized Off Route,10,20,S,7016
2024-05-31,35,2024-09-27T21:23:00Z,Friday,JANE AND FINCH,Mechanical,7,15,S,7312
2024-05-31,109,2024-09-27T21:42:00Z,Friday,EGLINTON AND MARLEE,Mechanical,55,110,N,8350
2024-05-31,102,2024-09-27T21:45:00Z,Friday,MARKHAM AND BLAKEMANOR,Security,7,15,N,3411
2024-05-31,63,2024-09-27T21:48:00Z,Friday,LIBERTY AND ATLANTIC,Cleaning - Unsanitary,10,20,S,8333
2024-05-31,96,2024-09-27T21:57:00Z,Friday,WILSON AND JANE,Operations - Operator,19,37,W,8898
2024-05-31,52,2024-09-27T22:11:00Z,Friday,LAWRENCE WEST STATION,Mechanical,20,35,W,3596
2024-05-31,133,2024-09-27T22:13:00Z,Friday,NEILSON AND SHEPPARD,Security,10,20,S,1231
2024-05-31,118,2024-09-27T22:16:00Z,Friday,ALBION AND CALSTOCK DR,General Delay,0,0,W,0
2024-05-31,505,2024-09-27T22:17:00Z,Friday,DUNDAS WEST STATION,Diversion,72,82,W,4557
2024-05-31,54,2024-09-27T23:09:00Z,Friday,LAWRENCE AND SUSAN,Operations - Operator,21,42,E,8818
2024-05-31,92,2024-09-27T23:29:00Z,Friday,WOODBINE AND QUEEN,Security,22,44,S,8411
2024-05-31,24,2024-09-27T23:38:00Z,Friday,VICTORIA PARK AND CRES,Utilized Off Route,10,20,S,8527
2024-05-31,23,2024-09-27T23:44:00Z,Friday,MAIN STREET STATION,Cleaning - Unsanitary,16,32,N,8568
2024-05-31,47,2024-09-27T23:52:00Z,Friday,CALEDONIA RD AND BRIDG,General Delay,0,0,S,0
2024-05-31,32,2024-09-27T00:04:00Z,Friday,JANE AND TRETHEWEY,Operations - Operator,15,30,N,7233
2024-05-31,23,2024-09-27T00:07:00Z,Friday,ST CLAIR AND SQUIRES,Cleaning - Unsanitary,0,0,E,8416
2024-05-31,43,2024-09-27T00:07:00Z,Friday,MIDLAND AND STEELES,Operations - Operator,10,20,S,3263
2024-05-31,23,2024-09-27T00:10:00Z,Friday,ST CLAIR AND SQUIRES,Cleaning - Unsanitary,16,32,E,8416
2024-05-31,52,2024-09-27T00:12:00Z,Friday,DIXON AND KIPLING,Cleaning - Unsanitary,20,40,W,8874
2024-05-31,36,2024-09-27T00:15:00Z,Friday,WESTON AND FINCH,Mechanical,10,20,S,9100
2024-05-31,32,2024-09-27T00:30:00Z,Friday,EGLINTON AND LEBOVIC,Vision,20,40,E,7243
2024-05-31,64,2024-09-27T00:36:00Z,Friday,MAIN STREET STATION,Utilized Off Route,12,24,N,8420
2024-05-31,900,2024-09-27T00:41:00Z,Friday,DUNDAS AND EAST MALL,Utilized Off Route,10,20,N,3333
2024-05-31,47,2024-09-27T00:58:00Z,Friday,CALADONIA AND LOTHERTO,Diversion,60,70,N,0
